men-tenure_track-tenure_track-tenure_track-fellowship-fellowship-tenure_track,1863
men-tenure_track-tenure_track-tenure_track-fellowship-fellowship-end,2561
men-tenure_track-tenure_track-tenure_track-fellowship-fellowship-postdoc,395
men-tenure_track-tenure_track-tenure_track-fellowship-fellowship-other,160
men-tenure_track-tenure_track-tenure_track-fellowship-fellowship-fellowship,5934
men-tenure_track-tenure_track-tenure_track-fellowship-fellowship-research_staff,407
men-tenure_track-tenure_track-tenure_track-fellowship-research_staff-tenure_track,281
men-tenure_track-tenure_track-tenure_track-fellowship-research_staff-end,37
men-tenure_track-tenure_track-tenure_track-fellowship-research_staff-postdoc,5
men-tenure_track-tenure_track-tenure_track-fellowship-research_staff-other,3
men-tenure_track-tenure_track-tenure_track-fellowship-research_staff-fellowship,594
men-tenure_track-tenure_track-tenure_track-fellowship-research_staff-research_staff,191
men-tenure_track-tenure_track-tenure_track-research_staff-tenure_track-tenure_track,567
men-tenure_track-tenure_track-tenure_track-research_staff-tenure_track-end,69
men-tenure_track-tenure_track-tenure_track-research_staff-tenure_track-postdoc,26
men-tenure_track-tenure_track-tenure_track-research_staff-tenure_track-other,25
men-tenure_track-tenure_track-tenure_track-research_staff-tenure_track-fellowship,253
men-tenure_track-tenure_track-tenure_track-research_staff-tenure_track-research_staff,78
men-tenure_track-tenure_track-tenure_track-research_staff-end,120
men-tenure_track-tenure_track-tenure_track-research_staff-postdoc-tenure_track,2
men-tenure_track-tenure_track-tenure_track-research_staff-postdoc-end,4
men-tenure_track-tenure_track-tenure_track-research_staff-postdoc-postdoc,3
men-tenure_track-tenure_track-tenure_track-research_staff-postdoc-fellowship,14
men-tenure_track-tenure_track-tenure_track-research_staff-postdoc-research_staff,4
men-tenure_track-tenure_track-tenure_track-research_staff-other-tenure_track,2
men-tenure_track-tenure_track-tenure_track-research_staff-other-end,3
men-tenure_track-tenure_track-tenure_track-research_staff-other-postdoc,4
men-tenure_track-tenure_track-tenure_track-research_staff-other-other,6
men-tenure_track-tenure_track-tenure_track-research_staff-other-fellowship,7
men-tenure_track-tenure_track-tenure_track-research_staff-fellowship-tenure_track,189
men-tenure_track-tenure_track-tenure_track-research_staff-fellowship-end,257
men-tenure_track-tenure_track-tenure_track-research_staff-fellowship-postdoc,33
men-tenure_track-tenure_track-tenure_track-research_staff-fellowship-other,12
men-tenure_track-tenure_track-tenure_track-research_staff-fellowship-fellowship,550
men-tenure_track-tenure_track-tenure_track-research_staff-fellowship-research_staff,192
men-tenure_track-tenure_track-tenure_track-research_staff-research_staff-tenure_track,113
men-tenure_track-tenure_track-tenure_track-research_staff-research_staff-end,27
men-tenure_track-tenure_track-tenure_track-research_staff-research_staff-postdoc,9
men-tenure_track-tenure_track-tenure_track-research_staff-research_staff-other,7
men-tenure_track-tenure_track-tenure_track-research_staff-research_staff-fellowship,208
men-tenure_track-tenure_track-tenure_track-research_staff-research_staff-research_staff,121
men-tenure_track-tenure_track-end,49154
men-tenure_track-tenure_track-postdoc-tenure_track-tenure_track-tenure_track,470
men-tenure_track-tenure_track-postdoc-tenure_track-tenure_track-end,119
men-tenure_track-tenure_track-postdoc-tenure_track-tenure_track-postdoc,139
men-tenure_track-tenure_track-postdoc-tenure_track-tenure_track-other,42
men-tenure_track-tenure_track-postdoc-tenure_track-tenure_track-fellowship,365
men-tenure_track-tenure_track-postdoc-tenure_track-tenure_track-research_staff,39
men-tenure_track-tenure_track-postdoc-tenure_track-end,273
men-tenure_track-tenure_track-postdoc-tenure_track-postdoc-tenure_track,72
men-tenure_track-tenure_track-postdoc-tenure_track-postdoc-end,42
men-tenure_track-tenure_track-postdoc-tenure_track-postdoc-postdoc,25
men-tenure_track-tenure_track-postdoc-tenure_track-postdoc-other,11
men-tenure_track-tenure_track-postdoc-tenure_track-postdoc-fellowship,71
men-tenure_track-tenure_track-postdoc-tenure_track-postdoc-research_staff,23
men-tenure_track-tenure_track-postdoc-tenure_track-other-tenure_track,9
men-tenure_track-tenure_track-postdoc-tenure_track-other-end,6
men-tenure_track-tenure_track-postdoc-tenure_track-other-postdoc,7
men-tenure_track-tenure_track-postdoc-tenure_track-other-other,54
men-tenure_track-tenure_track-postdoc-tenure_track-other-fellowship,22
men-tenure_track-tenure_track-postdoc-tenure_track-fellowship-tenure_track,124
men-tenure_track-tenure_track-postdoc-tenure_track-fellowship-end,110
men-tenure_track-tenure_track-postdoc-tenure_track-fellowship-postdoc,60
men-tenure_track-tenure_track-postdoc-tenure_track-fellowship-other,8
men-tenure_track-tenure_track-postdoc-tenure_track-fellowship-fellowship,191
men-tenure_track-tenure_track-postdoc-tenure_track-fellowship-research_staff,25
men-tenure_track-tenure_track-postdoc-tenure_track-research_staff-tenure_track,23
men-tenure_track-tenure_track-postdoc-tenure_track-research_staff-end,1
men-tenure_track-tenure_track-postdoc-tenure_track-research_staff-postdoc,2
men-tenure_track-tenure_track-postdoc-tenure_track-research_staff-fellowship,29
men-tenure_track-tenure_track-postdoc-tenure_track-research_staff-research_staff,11
men-tenure_track-tenure_track-postdoc-end,2878
men-tenure_track-tenure_track-postdoc-postdoc-tenure_track-tenure_track,167
men-tenure_track-tenure_track-postdoc-postdoc-tenure_track-end,37
men-tenure_track-tenure_track-postdoc-postdoc-tenure_track-postdoc,43
men-tenure_track-tenure_track-postdoc-postdoc-tenure_track-other,30
men-tenure_track-tenure_track-postdoc-postdoc-tenure_track-fellowship,45
men-tenure_track-tenure_track-postdoc-postdoc-tenure_track-research_staff,14
men-tenure_track-tenure_track-postdoc-postdoc-end,227
men-tenure_track-tenure_track-postdoc-postdoc-postdoc-tenure_track,42
men-tenure_track-tenure_track-postdoc-postdoc-postdoc-end,30
men-tenure_track-tenure_track-postdoc-postdoc-postdoc-postdoc,82
men-tenure_track-tenure_track-postdoc-postdoc-postdoc-other,26
men-tenure_track-tenure_track-postdoc-postdoc-postdoc-fellowship,62
men-tenure_track-tenure_track-postdoc-postdoc-postdoc-research_staff,21
men-tenure_track-tenure_track-postdoc-postdoc-other-tenure_track,29
men-tenure_track-tenure_track-postdoc-postdoc-other-end,7
men-tenure_track-tenure_track-postdoc-postdoc-other-postdoc,15
men-tenure_track-tenure_track-postdoc-postdoc-other-other,61
men-tenure_track-tenure_track-postdoc-postdoc-other-fellowship,22
men-tenure_track-tenure_track-postdoc-postdoc-other-research_staff,2
men-tenure_track-tenure_track-postdoc-postdoc-fellowship-tenure_track,83
men-tenure_track-tenure_track-postdoc-postdoc-fellowship-end,104
men-tenure_track-tenure_track-postdoc-postdoc-fellowship-postdoc,90
men-tenure_track-tenure_track-postdoc-postdoc-fellowship-other,14
men-tenure_track-tenure_track-postdoc-postdoc-fellowship-fellowship,208
men-tenure_track-tenure_track-postdoc-postdoc-fellowship-research_staff,24
men-tenure_track-tenure_track-postdoc-postdoc-research_staff-tenure_track,46
men-tenure_track-tenure_track-postdoc-postdoc-research_staff-end,5
men-tenure_track-tenure_track-postdoc-postdoc-research_staff-postdoc,6
men-tenure_track-tenure_track-postdoc-postdoc-research_staff-fellowship,92
men-tenure_track-tenure_track-postdoc-postdoc-research_staff-research_staff,34
men-tenure_track-tenure_track-postdoc-other-tenure_track-tenure_track,51
men-tenure_track-tenure_track-postdoc-other-tenure_track-end,9
men-tenure_track-tenure_track-postdoc-other-tenure_track-postdoc,7
men-tenure_track-tenure_track-postdoc-other-tenure_track-other,7
men-tenure_track-tenure_track-postdoc-other-tenure_track-fellowship,24
men-tenure_track-tenure_track-postdoc-other-tenure_track-research_staff,3
men-tenure_track-tenure_track-postdoc-other-end,56
men-tenure_track-tenure_track-postdoc-other-postdoc-tenure_track,12
men-tenure_track-tenure_track-postdoc-other-postdoc-end,22
men-tenure_track-tenure_track-postdoc-other-postdoc-postdoc,9
men-tenure_track-tenure_track-postdoc-other-postdoc-other,3
men-tenure_track-tenure_track-postdoc-other-postdoc-fellowship,26
men-tenure_track-tenure_track-postdoc-other-postdoc-research_staff,8
men-tenure_track-tenure_track-postdoc-other-other-tenure_track,34
men-tenure_track-tenure_track-postdoc-other-other-end,34
men-tenure_track-tenure_track-postdoc-other-other-postdoc,34
men-tenure_track-tenure_track-postdoc-other-other-other,104
men-tenure_track-tenure_track-postdoc-other-other-fellowship,56
men-tenure_track-tenure_track-postdoc-other-other-research_staff,4
men-tenure_track-tenure_track-postdoc-other-fellowship-tenure_track,16
men-tenure_track-tenure_track-postdoc-other-fellowship-end,35
men-tenure_track-tenure_track-postdoc-other-fellowship-postdoc,17
men-tenure_track-tenure_track-postdoc-other-fellowship-other,11
men-tenure_track-tenure_track-postdoc-other-fellowship-fellowship,59
men-tenure_track-tenure_track-postdoc-other-fellowship-research_staff,3
men-tenure_track-tenure_track-postdoc-other-research_staff-tenure_track,6
men-tenure_track-tenure_track-postdoc-other-research_staff-fellowship,6
men-tenure_track-tenure_track-postdoc-fellowship-tenure_track-tenure_track,409
men-tenure_track-tenure_track-postdoc-fellowship-tenure_track-end,78
men-tenure_track-tenure_track-postdoc-fellowship-tenure_track-postdoc,103
men-tenure_track-tenure_track-postdoc-fellowship-tenure_track-other,26
men-tenure_track-tenure_track-postdoc-fellowship-tenure_track-fellowship,276
men-tenure_track-tenure_track-postdoc-fellowship-tenure_track-research_staff,30
men-tenure_track-tenure_track-postdoc-fellowship-end,1277
men-tenure_track-tenure_track-postdoc-fellowship-postdoc-tenure_track,133
men-tenure_track-tenure_track-postdoc-fellowship-postdoc-end,220
men-tenure_track-tenure_track-postdoc-fellowship-postdoc-postdoc,93
men-tenure_track-tenure_track-postdoc-fellowship-postdoc-other,27
men-tenure_track-tenure_track-postdoc-fellowship-postdoc-fellowship,579
men-tenure_track-tenure_track-postdoc-fellowship-postdoc-research_staff,92
men-tenure_track-tenure_track-postdoc-fellowship-other-tenure_track,5
men-tenure_track-tenure_track-postdoc-fellowship-other-end,4
men-tenure_track-tenure_track-postdoc-fellowship-other-postdoc,4
men-tenure_track-tenure_track-postdoc-fellowship-other-other,20
men-tenure_track-tenure_track-postdoc-fellowship-other-fellowship,22
men-tenure_track-tenure_track-postdoc-fellowship-other-research_staff,1
men-tenure_track-tenure_track-postdoc-fellowship-fellowship-tenure_track,260
men-tenure_track-tenure_track-postdoc-fellowship-fellowship-end,534
men-tenure_track-tenure_track-postdoc-fellowship-fellowship-postdoc,296
men-tenure_track-tenure_track-postdoc-fellowship-fellowship-other,26
men-tenure_track-tenure_track-postdoc-fellowship-fellowship-fellowship,1113
men-tenure_track-tenure_track-postdoc-fellowship-fellowship-research_staff,97
men-tenure_track-tenure_track-postdoc-fellowship-research_staff-tenure_track,46
men-tenure_track-tenure_track-postdoc-fellowship-research_staff-end,6
men-tenure_track-tenure_track-postdoc-fellowship-research_staff-postdoc,5
men-tenure_track-tenure_track-postdoc-fellowship-research_staff-fellowship,149
men-tenure_track-tenure_track-postdoc-fellowship-research_staff-research_staff,43
men-tenure_track-tenure_track-postdoc-research_staff-tenure_track-tenure_track,201
men-tenure_track-tenure_track-postdoc-research_staff-tenure_track-end,27
men-tenure_track-tenure_track-postdoc-research_staff-tenure_track-postdoc,25
men-tenure_track-tenure_track-postdoc-research_staff-tenure_track-other,6
men-tenure_track-tenure_track-postdoc-research_staff-tenure_track-fellowship,72
men-tenure_track-tenure_track-postdoc-research_staff-tenure_track-research_staff,20
men-tenure_track-tenure_track-postdoc-research_staff-end,80
men-tenure_track-tenure_track-postdoc-research_staff-postdoc-tenure_track,7
men-tenure_track-tenure_track-postdoc-research_staff-postdoc-end,5
men-tenure_track-tenure_track-postdoc-research_staff-postdoc-postdoc,4
men-tenure_track-tenure_track-postdoc-research_staff-postdoc-fellowship,8
men-tenure_track-tenure_track-postdoc-research_staff-postdoc-research_staff,12
men-tenure_track-tenure_track-postdoc-research_staff-other-end,2
men-tenure_track-tenure_track-postdoc-research_staff-other-other,3
men-tenure_track-tenure_track-postdoc-research_staff-other-fellowship,2
men-tenure_track-tenure_track-postdoc-research_staff-other-research_staff,1
men-tenure_track-tenure_track-postdoc-research_staff-fellowship-tenure_track,79
men-tenure_track-tenure_track-postdoc-research_staff-fellowship-end,212
men-tenure_track-tenure_track-postdoc-research_staff-fellowship-postdoc,68
men-tenure_track-tenure_track-postdoc-research_staff-fellowship-other,7
men-tenure_track-tenure_track-postdoc-research_staff-fellowship-fellowship,478
men-tenure_track-tenure_track-postdoc-research_staff-fellowship-research_staff,156
men-tenure_track-tenure_track-postdoc-research_staff-research_staff-tenure_track,40
men-tenure_track-tenure_track-postdoc-research_staff-research_staff-end,25
men-tenure_track-tenure_track-postdoc-research_staff-research_staff-postdoc,5
men-tenure_track-tenure_track-postdoc-research_staff-research_staff-other,1
men-tenure_track-tenure_track-postdoc-research_staff-research_staff-fellowship,170
men-tenure_track-tenure_track-postdoc-research_staff-research_staff-research_staff,88
men-tenure_track-tenure_track-other-tenure_track-tenure_track-tenure_track,596
men-tenure_track-tenure_track-other-tenure_track-tenure_track-end,131
men-tenure_track-tenure_track-other-tenure_track-tenure_track-postdoc,42
men-tenure_track-tenure_track-other-tenure_track-tenure_track-other,124
men-tenure_track-tenure_track-other-tenure_track-tenure_track-fellowship,270
men-tenure_track-tenure_track-other-tenure_track-tenure_track-research_staff,34
men-tenure_track-tenure_track-other-tenure_track-end,246
men-tenure_track-tenure_track-other-tenure_track-postdoc-tenure_track,15
men-tenure_track-tenure_track-other-tenure_track-postdoc-end,15
men-tenure_track-tenure_track-other-tenure_track-postdoc-postdoc,8
men-tenure_track-tenure_track-other-tenure_track-postdoc-other,2
men-tenure_track-tenure_track-other-tenure_track-postdoc-fellowship,43
men-tenure_track-tenure_track-other-tenure_track-postdoc-research_staff,4
men-tenure_track-tenure_track-other-tenure_track-other-tenure_track,98
men-tenure_track-tenure_track-other-tenure_track-other-end,31
men-tenure_track-tenure_track-other-tenure_track-other-postdoc,6
men-tenure_track-tenure_track-other-tenure_track-other-other,123
men-tenure_track-tenure_track-other-tenure_track-other-fellowship,85
men-tenure_track-tenure_track-other-tenure_track-other-research_staff,4
men-tenure_track-tenure_track-other-tenure_track-fellowship-tenure_track,160
men-tenure_track-tenure_track-other-tenure_track-fellowship-end,78
men-tenure_track-tenure_track-other-tenure_track-fellowship-postdoc,24
men-tenure_track-tenure_track-other-tenure_track-fellowship-other,32
men-tenure_track-tenure_track-other-tenure_track-fellowship-fellowship,157
men-tenure_track-tenure_track-other-tenure_track-fellowship-research_staff,13
men-tenure_track-tenure_track-other-tenure_track-research_staff-tenure_track,18
men-tenure_track-tenure_track-other-tenure_track-research_staff-end,1
men-tenure_track-tenure_track-other-tenure_track-research_staff-fellowship,42
men-tenure_track-tenure_track-other-tenure_track-research_staff-research_staff,10
men-tenure_track-tenure_track-other-end,1457
men-tenure_track-tenure_track-other-postdoc-tenure_track-tenure_track,65
men-tenure_track-tenure_track-other-postdoc-tenure_track-end,4
men-tenure_track-tenure_track-other-postdoc-tenure_track-postdoc,7
men-tenure_track-tenure_track-other-postdoc-tenure_track-other,7
men-tenure_track-tenure_track-other-postdoc-tenure_track-fellowship,29
men-tenure_track-tenure_track-other-postdoc-tenure_track-research_staff,4
men-tenure_track-tenure_track-other-postdoc-end,137
men-tenure_track-tenure_track-other-postdoc-postdoc-tenure_track,8
men-tenure_track-tenure_track-other-postdoc-postdoc-end,5
men-tenure_track-tenure_track-other-postdoc-postdoc-postdoc,14
men-tenure_track-tenure_track-other-postdoc-postdoc-other,25
men-tenure_track-tenure_track-other-postdoc-postdoc-fellowship,11
men-tenure_track-tenure_track-other-postdoc-postdoc-research_staff,7
men-tenure_track-tenure_track-other-postdoc-other-tenure_track,4
men-tenure_track-tenure_track-other-postdoc-other-end,2
men-tenure_track-tenure_track-other-postdoc-other-postdoc,9
men-tenure_track-tenure_track-other-postdoc-other-other,15
men-tenure_track-tenure_track-other-postdoc-other-fellowship,8
men-tenure_track-tenure_track-other-postdoc-fellowship-tenure_track,43
men-tenure_track-tenure_track-other-postdoc-fellowship-end,40
men-tenure_track-tenure_track-other-postdoc-fellowship-postdoc,38
men-tenure_track-tenure_track-other-postdoc-fellowship-other,11
men-tenure_track-tenure_track-other-postdoc-fellowship-fellowship,91
men-tenure_track-tenure_track-other-postdoc-fellowship-research_staff,11
men-tenure_track-tenure_track-other-postdoc-research_staff-tenure_track,14
men-tenure_track-tenure_track-other-postdoc-research_staff-other,1
men-tenure_track-tenure_track-other-postdoc-research_staff-fellowship,22
men-tenure_track-tenure_track-other-postdoc-research_staff-research_staff,8
men-tenure_track-tenure_track-other-other-tenure_track-tenure_track,330
men-tenure_track-tenure_track-other-other-tenure_track-end,128
men-tenure_track-tenure_track-other-other-tenure_track-postdoc,46
men-tenure_track-tenure_track-other-other-tenure_track-other,163
men-tenure_track-tenure_track-other-other-tenure_track-fellowship,102
men-tenure_track-tenure_track-other-other-tenure_track-research_staff,36
men-tenure_track-tenure_track-other-other-end,805
men-tenure_track-tenure_track-other-other-postdoc-tenure_track,65
men-tenure_track-tenure_track-other-other-postdoc-end,55
men-tenure_track-tenure_track-other-other-postdoc-postdoc,43
men-tenure_track-tenure_track-other-other-postdoc-other,24
men-tenure_track-tenure_track-other-other-postdoc-fellowship,83
men-tenure_track-tenure_track-other-other-postdoc-research_staff,14
men-tenure_track-tenure_track-other-other-other-tenure_track,440
men-tenure_track-tenure_track-other-other-other-end,349
men-tenure_track-tenure_track-other-other-other-postdoc,145
men-tenure_track-tenure_track-other-other-other-other,871
men-tenure_track-tenure_track-other-other-other-fellowship,528
men-tenure_track-tenure_track-other-other-other-research_staff,49
men-tenure_track-tenure_track-other-other-fellowship-tenure_track,213
men-tenure_track-tenure_track-other-other-fellowship-end,283
men-tenure_track-tenure_track-other-other-fellowship-postdoc,60
men-tenure_track-tenure_track-other-other-fellowship-other,222
men-tenure_track-tenure_track-other-other-fellowship-fellowship,468
men-tenure_track-tenure_track-other-other-fellowship-research_staff,36
men-tenure_track-tenure_track-other-other-research_staff-tenure_track,24
men-tenure_track-tenure_track-other-other-research_staff-end,4
men-tenure_track-tenure_track-other-other-research_staff-postdoc,2
men-tenure_track-tenure_track-other-other-research_staff-other,4
men-tenure_track-tenure_track-other-other-research_staff-fellowship,61
men-tenure_track-tenure_track-other-other-research_staff-research_staff,23
men-tenure_track-tenure_track-other-fellowship-tenure_track-tenure_track,297
men-tenure_track-tenure_track-other-fellowship-tenure_track-end,74
men-tenure_track-tenure_track-other-fellowship-tenure_track-postdoc,14
men-tenure_track-tenure_track-other-fellowship-tenure_track-other,71
men-tenure_track-tenure_track-other-fellowship-tenure_track-fellowship,185
men-tenure_track-tenure_track-other-fellowship-tenure_track-research_staff,16
men-tenure_track-tenure_track-other-fellowship-end,1302
men-tenure_track-tenure_track-other-fellowship-postdoc-tenure_track,22
men-tenure_track-tenure_track-other-fellowship-postdoc-end,33
men-tenure_track-tenure_track-other-fellowship-postdoc-postdoc,8
men-tenure_track-tenure_track-other-fellowship-postdoc-other,13
men-tenure_track-tenure_track-other-fellowship-postdoc-fellowship,68
men-tenure_track-tenure_track-other-fellowship-postdoc-research_staff,23
men-tenure_track-tenure_track-other-fellowship-other-tenure_track,67
men-tenure_track-tenure_track-other-fellowship-other-end,26
men-tenure_track-tenure_track-other-fellowship-other-postdoc,9
men-tenure_track-tenure_track-other-fellowship-other-other,88
men-tenure_track-tenure_track-other-fellowship-other-fellowship,194
men-tenure_track-tenure_track-other-fellowship-other-research_staff,9
men-tenure_track-tenure_track-other-fellowship-fellowship-tenure_track,193
men-tenure_track-tenure_track-other-fellowship-fellowship-end,550
men-tenure_track-tenure_track-other-fellowship-fellowship-postdoc,69
men-tenure_track-tenure_track-other-fellowship-fellowship-other,93
men-tenure_track-tenure_track-other-fellowship-fellowship-fellowship,1369
men-tenure_track-tenure_track-other-fellowship-fellowship-research_staff,62
men-tenure_track-tenure_track-other-fellowship-research_staff-tenure_track,27
men-tenure_track-tenure_track-other-fellowship-research_staff-end,5
men-tenure_track-tenure_track-other-fellowship-research_staff-other,3
